id,url,title,content,topic,source,authors,publish_date,extraction_date,word_count
gaza_001,https://example-news.com/gaza/article-1,Hamas Militants Fire Rockets at Israel,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Analysis Israeli officials stated the operation was successful.,gaza,Reuters,['Journalist 40'],2024-08-12T00:00:00,2024-01-15T10:00:00,55
gaza_002,https://example-news.com/gaza/article-2,Israeli Forces Target Terrorist Infrastructure - Breaking News,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Analysis The military operation lasted several hours.,gaza,Guardian,['Journalist 19'],2024-05-20T00:00:00,2024-01-15T10:00:00,53
gaza_003,https://example-news.com/gaza/article-3,Israeli Forces Target Terrorist Infrastructure - Breaking News,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides.: What We Know The military operation lasted several hours.",gaza,CNN,['Journalist 32'],2023-10-16T00:00:00,2024-01-15T10:00:00,52
gaza_004,https://example-news.com/gaza/article-4,Gaza Conflict Escalates as Violence Continues - Breaking News,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Report Humanitarian organizations expressed concern.,gaza,Guardian,['Journalist 17'],2024-12-14T00:00:00,2024-01-15T10:00:00,51
gaza_005,https://example-news.com/gaza/article-5,Hamas Militants Fire Rockets at Israel - Report,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Report Israeli officials stated the operation was successful.,gaza,BBC,['Journalist 13'],2024-05-12T00:00:00,2024-01-15T10:00:00,54
gaza_006,https://example-news.com/gaza/article-6,Gaza Conflict Escalates as Violence Continues - Analysis,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. The military operation lasted several hours.",gaza,BBC,['Journalist 36'],2023-10-12T00:00:00,2024-01-15T10:00:00,59
gaza_007,https://example-news.com/gaza/article-7,Civilian Casualties Reported in Gaza Strikes - Breaking News,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Analysis Humanitarian organizations expressed concern.,gaza,Guardian,['Journalist 1'],2024-06-09T00:00:00,2024-01-15T10:00:00,51
gaza_008,https://example-news.com/gaza/article-8,Civilian Casualties Reported in Gaza Strikes - Report,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. The military operation lasted several hours.,gaza,BBC,['Journalist 29'],2023-12-04T00:00:00,2024-01-15T10:00:00,51
gaza_009,https://example-news.com/gaza/article-9,Gaza Conflict Escalates as Violence Continues - Report,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Report The military operation lasted several hours.,gaza,Reuters,['Journalist 41'],2024-08-21T00:00:00,2024-01-15T10:00:00,53
gaza_010,https://example-news.com/gaza/article-10,Gaza Conflict Escalates as Violence Continues: What We Know,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties.: What We Know The military operation lasted several hours.",gaza,New York Times,['Journalist 28'],2024-03-27T00:00:00,2024-01-15T10:00:00,62
gaza_011,https://example-news.com/gaza/article-11,Israeli Forces Target Terrorist Infrastructure - Breaking News,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Analysis Humanitarian organizations expressed concern.,gaza,CNN,['Journalist 43'],2024-03-08T00:00:00,2024-01-15T10:00:00,52
gaza_012,https://example-news.com/gaza/article-12,Israel Launches Military Operation in Gaza: What We Know,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Analysis Israeli officials stated the operation was successful.,gaza,BBC,['Journalist 7'],2023-10-29T00:00:00,2024-01-15T10:00:00,54
gaza_013,https://example-news.com/gaza/article-13,Hamas Militants Fire Rockets at Israel - Report,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Report Humanitarian organizations expressed concern.",gaza,Guardian,['Journalist 19'],2023-10-26T00:00:00,2024-01-15T10:00:00,49
gaza_014,https://example-news.com/gaza/article-14,Gaza Conflict Escalates as Violence Continues,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties.: What We Know Israeli officials stated the operation was successful.",gaza,New York Times,['Journalist 36'],2024-05-09T00:00:00,2024-01-15T10:00:00,63
gaza_015,https://example-news.com/gaza/article-15,Civilian Casualties Reported in Gaza Strikes - Report,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Report The military operation lasted several hours.",gaza,CNN,['Journalist 44'],2024-04-17T00:00:00,2024-01-15T10:00:00,61
gaza_016,https://example-news.com/gaza/article-16,Civilian Casualties Reported in Gaza Strikes - Latest Updates,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides.: What We Know Israeli officials stated the operation was successful.",gaza,CNN,['Journalist 33'],2024-09-06T00:00:00,2024-01-15T10:00:00,53
gaza_017,https://example-news.com/gaza/article-17,Hamas Militants Fire Rockets at Israel - Latest Updates,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security.: What We Know Palestinian officials reported casualties.,gaza,BBC,['Journalist 1'],2024-11-11T00:00:00,2024-01-15T10:00:00,53
gaza_018,https://example-news.com/gaza/article-18,Israel Launches Military Operation in Gaza,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Report The conflict has drawn international attention.",gaza,New York Times,['Journalist 35'],2024-08-31T00:00:00,2024-01-15T10:00:00,51
gaza_019,https://example-news.com/gaza/article-19,Hamas Militants Fire Rockets at Israel,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Analysis Israeli officials stated the operation was successful.,gaza,Guardian,['Journalist 20'],2024-04-23T00:00:00,2024-01-15T10:00:00,55
gaza_020,https://example-news.com/gaza/article-20,Civilian Casualties Reported in Gaza Strikes,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Latest Updates Palestinian officials reported casualties.",gaza,CNN,['Journalist 18'],2023-11-05T00:00:00,2024-01-15T10:00:00,50
gaza_021,https://example-news.com/gaza/article-21,Gaza Conflict Escalates as Violence Continues: What We Know,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. Humanitarian organizations expressed concern.,gaza,Reuters,['Journalist 50'],2024-01-06T00:00:00,2024-01-15T10:00:00,49
gaza_022,https://example-news.com/gaza/article-22,Israel Launches Military Operation in Gaza - Analysis,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. Humanitarian organizations expressed concern.",gaza,Reuters,['Journalist 44'],2024-07-26T00:00:00,2024-01-15T10:00:00,57
gaza_023,https://example-news.com/gaza/article-23,Gaza Conflict Escalates as Violence Continues,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. Humanitarian organizations expressed concern.",gaza,Guardian,['Journalist 26'],2024-04-04T00:00:00,2024-01-15T10:00:00,47
gaza_024,https://example-news.com/gaza/article-24,Israeli Forces Target Terrorist Infrastructure - Analysis,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Analysis Israeli officials stated the operation was successful.",gaza,BBC,['Journalist 10'],2023-10-27T00:00:00,2024-01-15T10:00:00,52
gaza_025,https://example-news.com/gaza/article-25,Israel Launches Military Operation in Gaza - Report,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Latest Updates Humanitarian organizations expressed concern.",gaza,CNN,['Journalist 11'],2024-04-20T00:00:00,2024-01-15T10:00:00,50
gaza_026,https://example-news.com/gaza/article-26,Gaza Conflict Escalates as Violence Continues,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. Palestinian officials reported casualties.",gaza,Guardian,['Journalist 45'],2024-08-12T00:00:00,2024-01-15T10:00:00,47
gaza_027,https://example-news.com/gaza/article-27,Israeli Forces Target Terrorist Infrastructure,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Breaking News The military operation lasted several hours.,gaza,Guardian,['Journalist 1'],2024-01-23T00:00:00,2024-01-15T10:00:00,54
gaza_028,https://example-news.com/gaza/article-28,Hamas Militants Fire Rockets at Israel - Latest Updates,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Breaking News Humanitarian organizations expressed concern.",gaza,CNN,['Journalist 2'],2024-09-27T00:00:00,2024-01-15T10:00:00,50
gaza_029,https://example-news.com/gaza/article-29,Israeli Forces Target Terrorist Infrastructure - Breaking News,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Breaking News Humanitarian organizations expressed concern.,gaza,Guardian,['Journalist 24'],2024-12-11T00:00:00,2024-01-15T10:00:00,52
gaza_030,https://example-news.com/gaza/article-30,Gaza Conflict Escalates as Violence Continues - Analysis,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. The military operation lasted several hours.",gaza,BBC,['Journalist 37'],2023-10-23T00:00:00,2024-01-15T10:00:00,59
gaza_031,https://example-news.com/gaza/article-31,Israeli Forces Target Terrorist Infrastructure - Breaking News,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Analysis Israeli officials stated the operation was successful.,gaza,Reuters,['Journalist 8'],2024-03-13T00:00:00,2024-01-15T10:00:00,55
gaza_032,https://example-news.com/gaza/article-32,Hamas Militants Fire Rockets at Israel,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. Palestinian officials reported casualties.,gaza,Reuters,['Journalist 28'],2024-10-26T00:00:00,2024-01-15T10:00:00,49
gaza_033,https://example-news.com/gaza/article-33,Hamas Militants Fire Rockets at Israel - Analysis,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Report The conflict has drawn international attention.",gaza,New York Times,['Journalist 28'],2024-06-13T00:00:00,2024-01-15T10:00:00,51
gaza_034,https://example-news.com/gaza/article-34,Israeli Forces Target Terrorist Infrastructure - Breaking News,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. The military operation lasted several hours.,gaza,New York Times,['Journalist 39'],2024-11-22T00:00:00,2024-01-15T10:00:00,51
gaza_035,https://example-news.com/gaza/article-35,Israeli Forces Target Terrorist Infrastructure - Breaking News,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Latest Updates Palestinian officials reported casualties.,gaza,Reuters,['Journalist 15'],2024-10-30T00:00:00,2024-01-15T10:00:00,53
gaza_036,https://example-news.com/gaza/article-36,Israeli Forces Target Terrorist Infrastructure: What We Know,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Breaking News Palestinian officials reported casualties.",gaza,New York Times,['Journalist 34'],2023-11-30T00:00:00,2024-01-15T10:00:00,50
gaza_037,https://example-news.com/gaza/article-37,Hamas Militants Fire Rockets at Israel,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Breaking News Humanitarian organizations expressed concern.",gaza,CNN,['Journalist 42'],2024-04-29T00:00:00,2024-01-15T10:00:00,60
gaza_038,https://example-news.com/gaza/article-38,Israel Launches Military Operation in Gaza - Breaking News,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Analysis The military operation lasted several hours.,gaza,CNN,['Journalist 16'],2024-07-10T00:00:00,2024-01-15T10:00:00,54
gaza_039,https://example-news.com/gaza/article-39,Civilian Casualties Reported in Gaza Strikes - Report,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides.: What We Know Humanitarian organizations expressed concern.",gaza,Reuters,['Journalist 9'],2024-01-18T00:00:00,2024-01-15T10:00:00,50
gaza_040,https://example-news.com/gaza/article-40,Hamas Militants Fire Rockets at Israel,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Report Israeli officials stated the operation was successful.,gaza,Reuters,['Journalist 38'],2024-11-07T00:00:00,2024-01-15T10:00:00,54
gaza_041,https://example-news.com/gaza/article-41,Israel Launches Military Operation in Gaza: What We Know,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. Israeli officials stated the operation was successful.",gaza,Reuters,['Journalist 22'],2023-12-12T00:00:00,2024-01-15T10:00:00,60
gaza_042,https://example-news.com/gaza/article-42,Civilian Casualties Reported in Gaza Strikes - Report,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Report Israeli officials stated the operation was successful.",gaza,Guardian,['Journalist 32'],2024-02-29T00:00:00,2024-01-15T10:00:00,52
