id,url,title,content,topic,source,authors,publish_date,extraction_date,word_count
gaza_001,https://example-news.com/gaza/article-1,Gaza Conflict Escalates as Violence Continues - Report,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Report Palestinian officials reported casualties.",gaza,Guardian,['Journalist 44'],2024-12-29T00:00:00,2024-01-15T10:00:00,59
gaza_002,https://example-news.com/gaza/article-2,Gaza Conflict Escalates as Violence Continues - Latest Updates,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Analysis The military operation lasted several hours.",gaza,Guardian,['Journalist 24'],2024-06-22T00:00:00,2024-01-15T10:00:00,51
gaza_003,https://example-news.com/gaza/article-3,Israeli Forces Target Terrorist Infrastructure - Breaking News,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Latest Updates The military operation lasted several hours.,gaza,Reuters,['Journalist 36'],2023-12-12T00:00:00,2024-01-15T10:00:00,55
gaza_004,https://example-news.com/gaza/article-4,Israeli Forces Target Terrorist Infrastructure - Analysis,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Latest Updates The conflict has drawn international attention.,gaza,Reuters,['Journalist 41'],2024-11-07T00:00:00,2024-01-15T10:00:00,55
gaza_005,https://example-news.com/gaza/article-5,Israel Launches Military Operation in Gaza: What We Know,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security.: What We Know The military operation lasted several hours.,gaza,Reuters,['Journalist 8'],2024-09-09T00:00:00,2024-01-15T10:00:00,55
gaza_006,https://example-news.com/gaza/article-6,Israeli Forces Target Terrorist Infrastructure - Analysis,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Latest Updates The conflict has drawn international attention.,gaza,Reuters,['Journalist 12'],2023-10-14T00:00:00,2024-01-15T10:00:00,55
gaza_007,https://example-news.com/gaza/article-7,Gaza Conflict Escalates as Violence Continues,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory.: What We Know Israeli officials stated the operation was successful.,gaza,New York Times,['Journalist 43'],2024-02-29T00:00:00,2024-01-15T10:00:00,55
gaza_008,https://example-news.com/gaza/article-8,Gaza Conflict Escalates as Violence Continues - Report,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. Israeli officials stated the operation was successful.",gaza,BBC,['Journalist 22'],2024-03-17T00:00:00,2024-01-15T10:00:00,60
gaza_009,https://example-news.com/gaza/article-9,Civilian Casualties Reported in Gaza Strikes - Latest Updates,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. Israeli officials stated the operation was successful.,gaza,Guardian,['Journalist 19'],2024-07-09T00:00:00,2024-01-15T10:00:00,52
gaza_010,https://example-news.com/gaza/article-10,Israeli Forces Target Terrorist Infrastructure - Breaking News,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. Palestinian officials reported casualties.",gaza,Reuters,['Journalist 16'],2023-11-14T00:00:00,2024-01-15T10:00:00,57
gaza_011,https://example-news.com/gaza/article-11,Civilian Casualties Reported in Gaza Strikes,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Latest Updates Palestinian officials reported casualties.",gaza,Guardian,['Journalist 31'],2024-12-17T00:00:00,2024-01-15T10:00:00,50
gaza_012,https://example-news.com/gaza/article-12,Hamas Militants Fire Rockets at Israel - Report,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides.: What We Know The conflict has drawn international attention.",gaza,CNN,['Journalist 48'],2024-11-23T00:00:00,2024-01-15T10:00:00,52
gaza_013,https://example-news.com/gaza/article-13,Hamas Militants Fire Rockets at Israel - Breaking News,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Report Humanitarian organizations expressed concern.",gaza,Reuters,['Journalist 12'],2024-06-22T00:00:00,2024-01-15T10:00:00,49
gaza_014,https://example-news.com/gaza/article-14,Civilian Casualties Reported in Gaza Strikes - Latest Updates,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Breaking News Humanitarian organizations expressed concern.,gaza,BBC,['Journalist 7'],2024-10-17T00:00:00,2024-01-15T10:00:00,52
gaza_015,https://example-news.com/gaza/article-15,Hamas Militants Fire Rockets at Israel - Analysis,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Analysis The military operation lasted several hours.",gaza,CNN,['Journalist 36'],2024-08-19T00:00:00,2024-01-15T10:00:00,61
gaza_016,https://example-news.com/gaza/article-16,Civilian Casualties Reported in Gaza Strikes - Breaking News,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. Israeli officials stated the operation was successful.,gaza,New York Times,['Journalist 48'],2024-09-20T00:00:00,2024-01-15T10:00:00,53
gaza_017,https://example-news.com/gaza/article-17,Israel Launches Military Operation in Gaza: What We Know,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. Israeli officials stated the operation was successful.,gaza,New York Times,['Journalist 28'],2024-12-22T00:00:00,2024-01-15T10:00:00,53
gaza_018,https://example-news.com/gaza/article-18,Israel Launches Military Operation in Gaza - Breaking News,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. The conflict has drawn international attention.",gaza,CNN,['Journalist 14'],2024-08-19T00:00:00,2024-01-15T10:00:00,59
gaza_019,https://example-news.com/gaza/article-19,Israeli Forces Target Terrorist Infrastructure: What We Know,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. Israeli officials stated the operation was successful.,gaza,BBC,['Journalist 19'],2024-12-18T00:00:00,2024-01-15T10:00:00,52
gaza_020,https://example-news.com/gaza/article-20,Hamas Militants Fire Rockets at Israel - Breaking News,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Breaking News The military operation lasted several hours.,gaza,Reuters,['Journalist 9'],2024-06-07T00:00:00,2024-01-15T10:00:00,54
gaza_021,https://example-news.com/gaza/article-21,Gaza Conflict Escalates as Violence Continues - Analysis,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. The military operation lasted several hours.,gaza,Guardian,['Journalist 27'],2024-03-07T00:00:00,2024-01-15T10:00:00,51
gaza_022,https://example-news.com/gaza/article-22,Israeli Forces Target Terrorist Infrastructure - Latest Updates,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Analysis Israeli officials stated the operation was successful.,gaza,Reuters,['Journalist 19'],2024-05-01T00:00:00,2024-01-15T10:00:00,54
gaza_023,https://example-news.com/gaza/article-23,Hamas Militants Fire Rockets at Israel - Report,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Report The conflict has drawn international attention.,gaza,CNN,['Journalist 1'],2024-06-08T00:00:00,2024-01-15T10:00:00,54
gaza_024,https://example-news.com/gaza/article-24,Gaza Conflict Escalates as Violence Continues - Report,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Report Humanitarian organizations expressed concern.,gaza,BBC,['Journalist 49'],2024-07-11T00:00:00,2024-01-15T10:00:00,51
gaza_025,https://example-news.com/gaza/article-25,Hamas Militants Fire Rockets at Israel - Analysis,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Report The military operation lasted several hours.,gaza,CNN,['Journalist 47'],2024-12-11T00:00:00,2024-01-15T10:00:00,53
gaza_026,https://example-news.com/gaza/article-26,Hamas Militants Fire Rockets at Israel - Latest Updates,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Report Israeli officials stated the operation was successful.",gaza,Guardian,['Journalist 23'],2024-08-14T00:00:00,2024-01-15T10:00:00,52
gaza_027,https://example-news.com/gaza/article-27,Civilian Casualties Reported in Gaza Strikes,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Latest Updates The conflict has drawn international attention.,gaza,BBC,['Journalist 24'],2024-02-19T00:00:00,2024-01-15T10:00:00,55
gaza_028,https://example-news.com/gaza/article-28,Civilian Casualties Reported in Gaza Strikes - Analysis,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Analysis Israeli officials stated the operation was successful.,gaza,BBC,['Journalist 24'],2024-08-10T00:00:00,2024-01-15T10:00:00,54
gaza_029,https://example-news.com/gaza/article-29,Israel Launches Military Operation in Gaza: What We Know,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Breaking News The conflict has drawn international attention.,gaza,CNN,['Journalist 25'],2024-10-27T00:00:00,2024-01-15T10:00:00,54
gaza_030,https://example-news.com/gaza/article-30,Gaza Conflict Escalates as Violence Continues - Latest Updates,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Breaking News The conflict has drawn international attention.",gaza,Reuters,['Journalist 18'],2024-06-25T00:00:00,2024-01-15T10:00:00,62
gaza_031,https://example-news.com/gaza/article-31,Hamas Militants Fire Rockets at Israel - Analysis,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. Humanitarian organizations expressed concern.",gaza,BBC,['Journalist 44'],2023-12-28T00:00:00,2024-01-15T10:00:00,57
gaza_032,https://example-news.com/gaza/article-32,Israel Launches Military Operation in Gaza,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Breaking News Israeli officials stated the operation was successful.",gaza,Reuters,['Journalist 16'],2024-07-07T00:00:00,2024-01-15T10:00:00,63
gaza_033,https://example-news.com/gaza/article-33,Israel Launches Military Operation in Gaza: What We Know,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Breaking News The conflict has drawn international attention.",gaza,New York Times,['Journalist 14'],2023-10-14T00:00:00,2024-01-15T10:00:00,62
gaza_034,https://example-news.com/gaza/article-34,Israeli Forces Target Terrorist Infrastructure - Analysis,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Latest Updates The military operation lasted several hours.,gaza,CNN,['Journalist 17'],2024-07-31T00:00:00,2024-01-15T10:00:00,55
gaza_035,https://example-news.com/gaza/article-35,Civilian Casualties Reported in Gaza Strikes: What We Know,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. Israeli officials stated the operation was successful.,gaza,Reuters,['Journalist 1'],2024-11-03T00:00:00,2024-01-15T10:00:00,53
gaza_036,https://example-news.com/gaza/article-36,Israel Launches Military Operation in Gaza - Latest Updates,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Report Palestinian officials reported casualties.,gaza,Guardian,['Journalist 10'],2023-10-31T00:00:00,2024-01-15T10:00:00,52
gaza_037,https://example-news.com/gaza/article-37,Gaza Conflict Escalates as Violence Continues: What We Know,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. Israeli officials stated the operation was successful.,gaza,New York Times,['Journalist 11'],2024-04-07T00:00:00,2024-01-15T10:00:00,53
gaza_038,https://example-news.com/gaza/article-38,Civilian Casualties Reported in Gaza Strikes - Report,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. The conflict has drawn international attention.",gaza,CNN,['Journalist 42'],2024-10-26T00:00:00,2024-01-15T10:00:00,59
